豆狒,3.0,太长了，太惨了。,02-02,2.399920407332241,0.6000795926677589
mijin.x,4.0,第一次有了反战视角。非常好。,02-15,4.608120865692227,0.6081208656922268
Heandwe0811,4.0,四星的剧情，三星的观影氛围。,06-30,4.620683979912849,0.6206839799128492
=……=车梨,5.0,三炸水门桥，当第三次的时候，那种无力感令人窒息。片中对美军的描写确实过于幼稚主观，但这还是一部5星好片,02-14,4.372726650770418,0.6272733492295819
地黄,4.0,最难过的是牺牲了一个连炸的桥对敌人影响不大,05-24,4.632003633015826,0.6320036330158256
BBbighand,3.0,不如第一部 少的可怜的文戏让整部电影像cod一样只是突突突,02-02,3.640969262080901,0.6409692620809011
陌小九羽裳,5.0,个人感觉比第一部好看,02-01,4.357018084454422,0.6429819155455778
秦小皇影音疯刊,4.0,整体剧情很连贯，视听效果有所提高，也许是出于各种原因，国外演员选择太仓促，那些军官们演技实在是三流水平……,02-09,4.644466926615282,0.6444669266152818
2952,3.0,没第一部好看,02-01,3.654032466621855,0.6540324666218549
作风,2.0,煽得有点过了吧,01-29,2.6666666666666656,0.6666666666666656
影娱盘点君,3.0,有点冗长,05-13,2.3333333333333335,0.6666666666666665
海市蜃楼,3.0,7.8,05-06,2.3333333333333335,0.6666666666666665
小发条,3.0,太惨了，全程都在打打打死死死，看得好累啊，这个电影过年看感觉不吉利??,02-02,3.6745554916838854,0.6745554916838854
conwei,4.0,应到157人，实到到1人！一下子泪奔了,02-20,4.675217365463469,0.6752173654634692
李小壮??,4.0,朋友来了有好酒，若是那豺狼来了 迎接它的有猎枪！,03-30,3.320940018414817,0.679059981585183
Even,4.0,比第一步好一点,03-01,4.680631047773197,0.6806310477731969
劉發發,2.0,太失望了,02-10,1.316286168230441,0.683713831769559
come on 神来了,4.0,好片，特别是过于吵闹，看完后的的饱满,05-30,3.3058741086158467,0.6941258913841533
HaoLi,4.0,场面一如既往的激烈、爱国氛围浓重，抗美援朝实属不易～剧情还可以在加强一下,02-01,4.696575302533256,0.6965753025332564
豆友友658,4.0,长津湖续集 “七连应到一百八十人 实到一人”飙泪,02-25,3.294114077812107,0.705885922187893
永远热泪盈眶,4.0,七连很是威武。前辈的牺牲，我们时刻牢记,04-30,4.7101799506790965,0.7101799506790965
我去给你煮碗面,4.0,最后七连只剩一个兵的时候，眼泪还是情不自禁得下来了。落后就要受欺负永远没错。,02-01,4.713734445935328,0.7137344459353283
送月天明,4.0,此生不悔入华夏，来世还做中国人。,06-07,4.741239636738442,0.7412396367384417
纸月亮??,2.0,半小时之前简直悬浮的没法看，直到段奕宏那个角色牺牲才好点，吴京的演技是真的出戏啊，偏偏还狂给他装逼镜头，易烊千玺在这比满江红的歪脖大佐强多了,03-17,2.7427320165447555,0.7427320165447555
§-ｘīｎ,3.0,大初一的看这个哭的缓不过来啊,02-02,3.743101031399529,0.743101031399529
公无渡河,4.0,既然有两部，不如拍成8集短剧，每集一小时。,02-04,3.248428738542886,0.751571261457114
北北。,5.0,比第一部短一些，比第一部看的难过了些，比第一部更惨了些，第七穿插连应到157人，实到1人，我哭死了,02-02,4.2411688388184325,0.7588311611815675
Franklin,3.0,一颗星给比第一部强得多特效,02-02,2.237996695116688,0.7620033048833119
艺术设计君,5.0,新中国万岁,02-01,4.216263196436656,0.7837368035633441
freshtime,4.0,整体还可以，人物很鲜明。,03-08,4.786175390329639,0.7861753903296389
弹头2012,4.0,剧情流畅，有点夸张,02-25,4.794879233186767,0.7948792331867667
丢了,3.0,没有前一部好看，逻辑硬伤太多,05-08,3.7989910681999017,0.7989910681999017
Zoe,4.0,主旋律片子，前赴后继的英勇，还是可以让人共情的。,06-07,4.8041623443077714,0.8041623443077714
周日糖果,4.0,比上部好看点，战争从来都没有赢家。,02-01,4.805774610849368,0.805774610849368
麦麦,3.0,其实可以拍的更好。,03-10,3.8065936933924442,0.8065936933924442
胖丁,5.0,三炸三修，何其悲壮。新中国万岁！,02-01,4.189578852922766,0.8104211470772338
单数路人甲,4.0,一代人打了五代人仗，受了五代人的苦,02-01,4.816950050128302,0.8169500501283018
风雷,4.0,场面宏达，剧情合理,05-06,3.1769300536803544,0.8230699463196456
Liance,4.0,相比于第一步好很多.,02-10,4.837992597582453,0.8379925975824527
宇宙永远有星,4.0,躯体卷入深渊国魂长存世间,05-11,4.855158123406196,0.8551581234061958
潘老师,3.0,大制作,02-24,3.8649332496685815,0.8649332496685815
木匠小强,4.0,有进步，对于战术的拍摄又有点太武侠了。希望战争片多听军迷的声音和意见。目前没有突出指导员的作用。,03-03,4.866538448753792,0.8665384487537917
玉生烟,4.0,2023/01/02 战争结束后点名，“第七穿插连，应到157人，实到1人！”,06-22,4.8689882610085,0.8689882610085
双子叶,4.0,刚在电视上看完金刚川，也是炸桥，是美国飞机炸桥，中国修，反复炸反复修，中国修桥拿人上，死挺惨。水门桥是中国炸，美国修，美国修桥拿技术上，差距太大。,02-16,4.8734531706270365,0.8734531706270365
柠檬的颜色,3.0,为什么觉得有一段配音怪怪的，录音室效果好明显，是我错觉吗,05-13,3.87506428603478,0.8750642860347799
此人坑人无数,4.0,为志愿军战士加一星。,05-06,3.12442530882588,0.87557469117412
来自小城日照,5.0,伟大的革命先辈万岁！！,03-04,4.123834696597045,0.8761653034029546
周纸弱,4.0,夸一下水门桥的妆造，神仙级别的，特别是朱亚文的战损妆，那肿起的眼睛，干燥裂口的嘴唇，非常真实，看着就疼。,02-02,4.876780987338589,0.8767809873385888
二十一杯酒,4.0,看完还是很不错的,02-01,4.878256303792521,0.8782563037925213
??,3.0,比长津湖1好看点，1压根没耐性看下去，只想拉进度条。,08-03,2.1196559831639368,0.8803440168360632
娱乐圈梗姐,4.0,向每一位抗美援朝志愿军致敬！七连应到157人，实到1人，直接泪奔了！,02-05,4.887396931829202,0.8873969318292021
呼呼,4.0,没有亲历过战争炮火的人没有资格说三道四。平河牺牲那段不敢再看第二遍，太惨了,05-01,4.88984483530384,0.8898448353038404
二果子,4.0,致敬最可爱的人,05-02,4.896883146458942,0.8968831464589417
渔子歌,4.0,惨烈 决绝 冰与火 血与泪 ,06-22,4.902983068212012,0.9029830682120119
蓝猫淘气,4.0,我只想说，人民英雄永垂不朽。,05-05,4.9035107892899585,0.9035107892899585
天欲雪,4.0,和爸妈在电视上看了一半，另外一半平板补全服化道太真实了每一位抗美援朝的先辈都是英雄,05-13,4.91205397569189,0.9120539756918902
雨落清晨,4.0,打戏太多了，全都是战争场面，而且感觉每个人的死都是为了死而去死，有点缺乏文戏，伍万里的成长体现的不是太充分,02-09,4.9232394358546845,0.9232394358546845
豆影,4.0,跟第一部一样精彩，全程没有尿点，战争场面拍的很好。,03-10,4.926854227818756,0.9268542278187564
静以修…身,4.0,IMAX震撼感人,03-02,4.9395750090631205,0.9395750090631205
xxx,4.0,美军设备好，但我军不畏牺牲智谋高！,02-12,4.94062962174697,0.9406296217469698
Duuuuye,4.0,先辈的血泪和资本的利爪,05-05,4.942185691387365,0.9421856913873654
Walder Frey,3.0,就开头还行，炮营爱了,02-01,3.942540257932951,0.9425402579329512
白丁陈韦同,4.0,对比长津湖，好了太多。把一场战斗说清楚，总归比说一个战役要好的多。,05-18,4.949135933095927,0.9491359330959268
@花皮球@,5.0,不忘历史！,05-05,4.049252531645758,0.9507474683542423
艾小柒,4.0,那个年代的人真的靠信念，勇敢而又伟大。,07-11,4.951925921843939,0.9519259218439391
跃,2.0,爆爆爆，最后素然无味,06-01,1.0463825951512327,0.9536174048487673
橘柑云乌,5.0,新中国万岁！伟大的人民志愿军万岁！！,02-02,4.046108664830934,0.9538913351690663
Blackparade,4.0,扬我国威,02-16,4.955634108550351,0.9556341085503508
方糖甜心,4.0,明知百死一生，亦无悔前行。,02-24,4.957014570903544,0.957014570903544
Msdj523684kj,4.0,感动来自于 对 个人 集体 国家 民族 的触碰和整理,06-14,4.957242372418486,0.9572423724184862
嗯额,5.0,特别好，就是我特别特别想你哭死我了，太惨了，太惨????????,02-01,4.039130249808671,0.9608697501913293
iSha,4.0,没经历过战争的我们是幸运的，同时也是脆弱的。,05-01,4.963460430796713,0.9634604307967134
图灵莉莎,4.0,这真是一个很难很难拍的电影啊。以及，这部比上一部又更血腥了。,02-09,4.9654548398547265,0.9654548398547265
不笑,4.0,已经流不出一滴眼泪，但不知道叹了多少口气，五脏六腑都要憋爆了。——2022.2.23看完,03-03,4.968648594141257,0.968648594141257
稀里哗啦,4.0,这段历史值得铭记,02-07,4.972213148218083,0.9722131482180831
吕小刚,4.0,bp了几天视频会员，正好看了。比前一部好些，但还是有些毛病。敌机来袭，战斗指挥员下令分散隐蔽，战士们还慢条斯理回头去看？？？这是想表现个啥,05-06,3.027068810093264,0.9729311899067361
W_H-L,4.0,特效和制作可以 除了四字弟弟全员be很感人 但缺少故事线,02-01,4.973885802960674,0.9738858029606741
暖。,4.0,我很爱国，我也铭记历史。但是这种不太有剧情的主旋律是真不想老了。,02-02,4.975405169661878,0.9754051696618777
蓝色大门1943,2.0,和第一部一样，实在太长了，看得快睡着了，无效煽情能不能砍了,04-10,1.0227474301864854,0.9772525698135146
网瘾中年陈博士,4.0,承接了第一部，每个人物在第二部都有升华，比第一部要好！,04-14,4.977537551479266,0.9775375514792657
沃伦·芒格,4.0,水门桥雪夜行军没有打不死的英雄挺感人的,05-04,4.9779979474669,0.9779979474668998
式微,4.0,这是七连的冰与火之歌，这是吴京的《战狼4》~剩下的一切尽在不言中~,02-07,4.979104392618522,0.9791043926185221
大丸子,4.0,相比第一部这部显得更独立简单，看完之后总感觉少点什么，有些画面过于血腥并不适合低龄儿童。,02-01,4.981661652735749,0.9816616527357489
绿色巧克力,4.0,很多瑕疵全程打，没有起伏，音乐衔接不好，例如刚刚煽情完，又来个悲壮音乐……总的来说，也许是这种战役不适合电影？有一点流水账式叙述多一星给志愿军什么时候中国才能拍出具有史诗感的战争片啊,02-06,4.98238283148377,0.9823828314837701
小医僧日记,4.0,兰晓龙，钢七连在《我的团长我的团》孟烦了的眼中出现，在《长津湖》伍万里的眼中涅槃，在《士兵突击》许三多的眼中消逝。还请你告诉我，更多关于他的故事…,05-21,4.986026207719954,0.986026207719954
故人长绝,4.0,滿屏的热血爷们儿让我满眼的泪水,03-03,4.9887603921424155,0.9887603921424155
Keith Lee,4.0,杜比影院，140分钟狂轰滥炸，视听盛宴，拍的比罗兰埃默里奇的《Midway》好。兰晓龙编剧就是质量保证，士兵突击前传毫无违和感。一只猛虎钢七连，全员阵亡，留了一个易烊千玺纯属是照顾观众感受了。,02-02,4.98976177097475,0.9897617709747504
阿鑫.,4.0,"最后报数时突然想起许三多是钢七连第4956个兵,一个个数字,多么有魅力.........",02-01,4.99083330821248,0.9908333082124798
花开莫与留年错,4.0,先辈们的用生命守护了国门，向他们致敬,06-13,4.99188459661006,0.9918845966100598
黎明名,4.0,千里燃烧自己温暖弟弟的情节设计的真得很好,04-30,4.994374596604766,0.9943745966047661
橘猫爱吃鱼,4.0,“七连应到157人，实到1人”，直接泪目，太惨烈了，致敬英雄！,03-02,4.994533264680719,0.9945332646807188
老符,4.0,剧情比长津湖聚焦，但其实也没说啥，看完希望没有战争吧，反战的元素还是表达的蛮好的,02-02,4.995554162199088,0.9955541621990882
神龙斗士,4.0,任何一部电影也无法表现战争的惨烈,05-08,4.996347140690357,0.9963471406903572
phoenie,4.0,感觉水门桥的节奏感没有长津湖好。很燃很感动，这种片子其实总能看出一丝反战意味。,07-04,4.996543679478695,0.9965436794786946
傀。,4.0,看起来比长津湖流畅，个人觉得比长津湖好。平河牺牲那段是泪点。“第七穿插连应到157人实到1人”破防,02-25,4.997635305595251,0.9976353055952512
??Lim,4.0,整体看完感觉还行吧～前面没有太强烈的热血沸腾的感觉，战争太惨烈了。就是最后伍万里报告的时候，给我整破防了…..,02-02,4.998396884645235,0.9983968846452349
局外人,4.0,韩东君被坦克反复碾压的时候，我的心也被碾压了这个电影拍成系列了，不错,03-10,4.9989791233882634,0.9989791233882634
桎火,4.0,5.9[视]春节档，三导演变单导演，华语影史炸碎人体最慢速镜头。中期万里戏份突然加量，差点使我忘记ta是主演。七连九连越往后牺牲越多节奏放缓，徐克懂吴京装逼反装逼，个别特效较差，任务完成,05-10,4.999275741133509,0.9992757411335091
Leo孖,4.0,感谢革命先辈们给我们创造了现在幸福美好的生活,03-01,4.999277771204627,0.9992777712046266
陌上谜鹿,4.0,比第一部好多了，文戏挺煽情的，尤其是那句“新中国万岁”，战斗牺牲场面很震撼，也很真实，真的是战至最后一人，九连干脆就打没了，战术布置也有了，但李延年珠玉在前，面对美军重火力抱团冲锋，零下40度迫击炮从未哑火，战士直接把缴获的电台打掉，连长时刻缺失在指挥位置上等等小毛病还是无法完全满意,02-01,4.999344308770498,0.9993443087704978
麦提爽,4.0,各方面远不如第一集，还是太仓促，导致续集没故事可讲，只剩打的惨烈，配乐也太过充实，动作场面节奏不太顺畅。但制作这个系列本身也是一场“战争”，能做到完成度很高就不容易了。,02-04,4.999346517505671,0.9993465175056713
不常上线的熊猫,4.0,散场的时候，坐着听片尾曲。有一句特别好，它说我“记得我曾来过，我爱我的祖国。”没打满分是因为后面煽情还可以更自然一点。比起第一部，哭点多了些。都值得一看。,02-14,4.999361375003177,0.9993613750031773
若轻,4.0,突突突大场面很多，文戏有点看不进去，导致观影过程中我的悲伤情绪大部分不是源于爱国主义情怀而是小家小爱，当然两者没有谁比谁更高贵，就感觉编剧和导演可以做的更好吧。,02-01,4.999515277975849,0.9995152779758492
Eleanor,4.0,自己人越打越少，美国军队一直都在增援，且武器装备精良。听到七连报到“应到一百五十七人，实到一人”哽咽，瞬间破防。,06-09,4.999554446222756,0.9995544462227564
千纸鹤,4.0,论用镜头讲故事的能力，不得不服徐克，镜头运用炉火纯青，将战争的残酷和战士们的坚定表达的淋漓尽致。,02-01,4.999613662678149,0.9996136626781489
苏大熊,4.0,如果觉得故事单薄，就去看第一部。如果觉得人物不丰满，就去看第一部。如果觉得动机模糊，就去看第一部。作为续集真的是完美的答卷（排除所有的静止镜头）。谁说我们没有英雄主义，我们每一个人都是历史的答案。,02-28,4.99961518964015,0.9996151896401502
火锅小年糕,4.0,任何成功或失败的战役都是有意义的。背景交代得不是很清楚，人物刻画不够饱满，但水泵和最后那几段挺好看的，总体来说还不戳!我哥看电影之前剧透骗我说最后只死了一个人，我满怀期望看到最后????????,02-02,4.999619721244203,0.9996197212442031
月兔Micaela,4.0,最好的观后感:我会很珍惜很珍惜今天的生活。,02-02,4.999639924456585,0.9996399244565852
切切,4.0,万里能活着，是因为大年初一。唉，战争残酷到难以面对和承受,02-02,4.9996481562991715,0.9996481562991715
EMEC,4.0,对我个人来说观影感受还是情怀和感动占了上风吧，看到有影评说得很有道理“想了解一段历史应该去看书而不是商业片”,05-04,4.999655024066323,0.9996550240663229
张博,4.0,在装备极其落后的不利条件下，志愿军做到了世上其他军队难以做到的一切。影片比较真实地反映了当年美军在空中、炮火和装甲方面的巨大火力优势，而我们的志愿军前期只能依靠轻武器与之抗衡。那些为了祖国和平安宁牺牲在朝鲜半岛的英雄们永垂不朽。,02-15,4.999695675866905,0.9996956758669047
Sunny,4.0,平河舍身炸坦克部分最感动，致敬英雄。,02-14,4.999778996643162,0.9997789966431618
潇蔚,4.0,必须致敬！此战用1.0版本对抗3.0版本的殊死血战，打出一个二战以来相对和平的地缘政治，持续了五代的国际地位与发展空间。,05-12,4.9998801981693255,0.9998801981693255
momo,4.0,和第一部相比，更加主旋律，更加主角光环，演的痕迹更重。但却不妨碍我从头哭到尾。因为：他们是军人，但的确也是儿子、是父亲、是丈夫、是家里的顶梁柱。看着一个个生命消逝，太难过了。,02-17,4.99995156302055,0.9999515630205504
刀口君,4.0,整体观感挺好的，这本来就是历史改编，大结局改不了，与爱国绑架无关，这是部优秀的战争片！,04-30,4.999975125763433,0.9999751257634326
学术外围男,4.0,可能是因为剧情聚焦，相比上一部节奏混乱，武侠战争混搭要好很多，能体现出美军的装备精良和我军的精神伟大，而且也没有辣眼睛的武侠，出格的动作戏,02-01,4.999976643280027,0.9999766432800268
往返银河,4.0,题材很沉重 演员阵容强 整个电影给人的震撼力和后韵都很足 ,03-02,4.999978354001463,0.9999783540014633
霖,4.0,看完啦，和上一部相比，情节更加连贯，加入了“反战”的主题，视角更加的国际化一丢丢。战争场面没有太多的惊喜，我方高层视角舍去……总之，我更加喜欢这一部一丢丢。但是，好像身边的人不完全是这样认为 ,02-01,4.999980321030551,0.9999803210305513
大隐隐于市,4.0,看到结尾伍千里的牺牲和伍万里的生还，突然想起千里到家乡见父母见万里的那个早晨，仿佛是在昨天，却又已跨过了生死。,02-28,4.999982913888576,0.9999829138885756
函数其,4.0,平河原来有这样的秘密啊，真是没想到，这一幕看似是忏悔，实则更像是一种告别。,02-01,4.999983674600669,0.999983674600669
可惜我找不到自,4.0,片子不说，我们的军队绝对是一流军队。致敬，看的他们两个从山上下来，在坦克下真的感动泪目,02-01,4.999985764406613,0.9999857644066132
Ciel4,4.0,“一声霹雳一把剑，一群猛虎钢七连；钢铁的意志钢铁汉，铁血卫国保家园”。实力才能捍卫尊严与和平。不会忘记。 自强不息。,05-27,4.999989762828866,0.9999897628288661
大白,4.0,人海战术只占小部分真的太好了，看着满屏的人，我心里想的都是盲丢都能炸翻一窝。当初几百人的葡萄牙军队能灭掉几万十几万的印第安人靠的就是装备碾压，导演一天天的想啥呢。 这回大部分时间都是小团队特种作战，很刺激。叙事逻辑比第一部更有条理，详略比第一部更得当，虽然靠运气的情况比第一部更多，但也不会太突兀，不懂为何这部评分更低。看到有的评论说不满把美军降智了，我在此希望大家想一想：美军装备精良度远超志愿军的前提下，朝鲜战争还打输了，如果不是因为轻敌到降智的程度，难道是因为他们真的就是脑残？抑或是共军真的有高达？,02-02,4.999992186287113,0.9999921862871126
清然,4.0,    很适合去影院看，视效音效很好，林超贤的电影战争场面都一流,03-02,4.9999927782479805,0.9999927782479805
一ben假正经,4.0,这叫什么主旋律呢？主旋律是用来宣传的，而这是一段真实的历史…不说应该，只是希望每一个人都可以铭记它…不要忘记那些十几二十岁就献出宝贵生命的先辈们，可能不是为了你个人，但确实是换来了如今的我们…这种舍身取义，我做不到，但不否认有人可以做到，他们叫做英雄，值得被铭记！,04-17,4.999992929113577,0.999992929113577
zep,4.0,宏大史诗，战争戏不如第一步，人物描写比第一部好些，特别是千玺特别出彩，某些桥段过于套路和主角光环，看着有些尴尬,05-05,4.999993973665141,0.9999939736651413
鹿知山,4.0,一个导演画风统一多了 倒叙的方式也很徐克 只不过两个小时的高潮后劲特别疲惫 炸桥找了个寂寞有些寒凉 平河炸坦克那个画面应该能留存很久,02-21,4.999994996099365,0.9999949960993648
程莎莎Abigail,4.0,人民英雄们永垂不朽！ 现代化强军很重要！没有武器，没有装甲部队，没有制空权的战斗再也不要了！虽然说战斗意志很重要，但是军事实力之间的差距用人命是永远都填不满的！为军人们的牺牲心疼不已！泪如雨下！,02-11,4.999996192763157,0.9999961927631569
手机用户6557,4.0,相比于长津湖的刻意煽情，水门桥中第七穿插连应到一百五十七人，实到一人，是真真实实看哭了我。相比于长津湖的拖沓，这一部故事性更强，开篇即开战看起来也更紧张刺激。,02-22,4.9999981902819455,0.9999981902819455
世界在此定格,4.0,真实的战争比电影里还要残酷，向先烈们致敬！看着如今我们的歼20，想象当年志愿军在雪山沟壑中被美军战机当老鼠一样清扫，心中无限遗憾。,02-26,4.99999828621633,0.9999982862163304
小山chow,4.0,没有冻不死的英雄，没有打不死的英雄，只有军人的荣耀。水门桥旁边的一排粗壮的排水管真是神来之笔，演员的妆容更加真实（尤其是朱亚文的）。伍千里用燃烧的身体苏醒了伍万里，这就是一种传承，整部电影在这里得到了升华！,03-02,4.999998750307633,0.9999987503076326
走马醉千钟,4.0,中国人向来是喜欢大团圆结局的，同时相信努力奋斗牺牲就一定会有个好结果，但当这种深镌于民族基因的期待被现实打破，现实的残酷性和电影的艺术性就再上了一个档次。,04-30,4.999999084868408,0.9999990848684082
公子无忧,4.0,敌军好像卧底。但，致敬英雄，用血换来的和平。水门桥连修带炸，让我们看到了在那个时代，国家之间巨大的差距。值得骄傲的是，我们赶上来了，而且还超越了。,02-13,4.999999366124031,0.9999993661240314
快乐时代,4.0,完整度比第一部高很多 徐克把电影创作成英雄主义精神 文戏和武戏之间也更加顺畅 但故事依然讲的太长了 毕竟动机和矛盾并不多 没有必要在三的在双方阵营中切换 不过最后的收尾依然悲壮惨烈气壮山河 但在电影语言中 不是只有滚动字幕这一种苍白无趣的表达 饱满的情绪和镜头已经把一切推向了高潮,06-02,4.999999607190958,0.9999996071909578
LITTLE_MO,4.0,如果不较真思考……boomboomboom效果蛮好的不过文化软实力也是实力……没有公正客观的责任……美国是怎么给大伙儿塑造自己二战功劳最大的错觉的……加星鼓励一下，更精细就更好了。,02-07,4.999999640062184,0.9999996400621836
阳光的微笑,4.0,正是因为有那些勇于冲锋甘于奉献不畏牺牲的英雄才能有如今的和平年代，战争场面和整体观感比第一部要好。,05-07,4.999999645243191,0.9999996452431912
白芋糖,4.0,2022年第一部过审的电影。虽然有预期，但还是感动落泪了。很多画面很有徐老怪特有的魔幻感，只是故事细节上偶尔会缺逻辑。,03-07,4.999999770794867,0.9999997707948669
小水滴,4.0,比上一部好看，也确实很惨烈，战争戏很出彩。但总感觉不够动人，个人感觉战争片真正打动人心还是要拍人性。，文戏部分可以做的更好一点。,02-01,4.99999988523094,0.99999988523094
防晒霜,4.0,美军残暴战争残酷战斗残忍，和平难得而不可得，致敬英雄，超越生死。,04-30,4.999999916437382,0.9999999164373818
知行,4.0,"确实太苦了真的太苦了 四星给抗美援朝的英雄们 但影片本身没有令我着迷的地方。但可以看到的是技术上的进步。我听到的太多是""所有人就地隐蔽不许开枪""强弱悬殊上面机械上的优势被反复扩大。飞机打子弹下来的时候肉体顷刻间灰飞烟灭。器械上的优势形成难以逾越的鸿沟，物资的匮乏，寒冷的天气都在摧残着他们。影片的中段朱亚文饰演的指导员回忆起妻子和女儿，也是青春年少干净纯粹的模样，但镜头一转他已经饱经风霜。一代人经历着五代人的痛苦，一个""我们不打他们就得打""我不晓得他们那时候的人是怎么坚持下去的 如此严酷的环境。对手在环境 武器 物资上都远远超过他们的时候，是怎么抱有必胜的信念。",05-23,4.9999999728403495,0.9999999728403495
洪山热巴????o·,4.0,7.5分吧、场面宏大、技术方面过关、几个s亡场景的慢动作也不会显得特别假、这个特效武器场面一看就比长津湖进步了不少，情节也比长津湖丰富了一些，没有将美军刻画成无脑敌人，那个一直在水泵房躲着的漂亮国军人也是很行，最后那句第七穿插连，应到157人实到1人pdf了，不过说这话的四字表情有点怪，说不上来，可能是想演倔强？反正他的电影电视剧最好的演技还是笨小孩…还需要努力不过也是比很多人好多了…整部电影好心疼梅生的眼睛，呜呜呜,05-21,4.999999976772691,0.999999976772691
Vicbourne,4.0,对于《水门桥》的“含京量”很满意，各种英雄之举，情绪也饱满到位，还有小顽皮。老段很有光彩，嗑“死鬼CP”的可以支楞起来了～～～但片子本身很平庸，战争结局拍得很差劲，不过，结尾处两段文戏对于情感升华还是很有效的。总之，7分左右吧，手紧点儿就及格，手松点儿可以够到良好。看在“含京量十足”的份儿上，多给一分也是可以的～～～其实应该三星半，多半星都给京哥！,02-01,4.999999980878334,0.999999980878334
小兔兔哥哥,4.0,最后的主角光环，和炸桥方式不适合这样的片子。其他都还好。先辈用生命换来的和平，让我们才可以在这上网，看电影，平静的生活。可依然有些人被洗脑式的以反战为名在反对这场伟大的保家卫国战争。人民英雄永垂不朽！中国人民志愿军永垂不朽！,04-29,4.999999982539252,0.9999999825392516
游侠,4.0,战火的硝烟，无声的回忆，把全部人打光也要完成任务的勇气和决心……好吧，迟早的事！新中国万岁！PS：最终美帝还是依托强大的工业和技术领先性，搭桥走人，遗憾的告诉我们，想要打赢，就得靠实力，过去一样，现在仍然一样！奋斗吧，吾辈继续着…,04-30,4.999999996591353,0.9999999965913533
momo,4.0,致敬先烈。千玺真的太好了，结尾寥寥几句台词，几段特写表情，给我哭得稀里哗啦。整体比上部好很多，少来一些慢镜死亡回放会好很多。整体来看，上下部一起全景展现长津湖战役，算是中国电影对先烈的祭奠吧。,02-01,4.99999999666103,0.99999999666103
Yiannis,4.0,不论是武侠片，还是主旋律，徐克始终有自己的电影语言与表现方式，而这套体系是超越题材本身的。抗美援朝的战士们本就是英雄，而徐克用自己的方式，将这些英雄塑造成了带有侠义之心的传奇人物。3月10日，13:15-15:45，王府井横店影城。,03-10,4.999999997153675,0.999999997153675
路逍遥,4.0,画面依旧宏大，很悲壮很惨烈，只能说太惨烈了，场面很真实血腥。可能也正是太过真实，导致我完全不想哭，看完只剩揪心和感慨，战争真的太残忍，现在我们不屑一顾的生活却是先辈们不顾一切的向往。,02-05,4.999999998973052,0.9999999989730517
dvlyc,4.0,上下部合起来就完整了 中间就猜到只有伍万里幸存 整体不错 战争场面很扎实 没有过度煽情 上部一路顺风 主角光环 下部困难重重 举步维艰 结尾起音乐有点仓促 致敬保家卫国的战士们 希望中国能拍出更多优秀的战争片,04-27,4.999999999091363,0.9999999990913633
ZYX1607,4.0,比长津湖好，这次风格统一了，毕竟直接变成徐克导演，而且也没有出现结尾莫名其妙的戏份，这次结尾还升华了点。水门桥的剧情更加简单粗暴，概括起来就是炸桥，打戏不断，高潮不断，看得还是爽的，武戏为主，文戏就忽略了。有人会问美军怎么拍得这么弱智？那我还是要说他们本来就又蠢又傲慢，不然怎么优势明显的情况下输掉战争的呢？不过毕竟敌我差距悬殊，牺牲是难免的，影片里志愿军们的牺牲都悲壮，可惜没有让我落泪，可能氛围弱了点再加上我早就知道他们会牺牲了吧。,02-01,4.999999999167635,0.9999999991676347
19770305,4.0,我以为红海行动拍的那些细节的场面已经够了血腥，没有想到这部剧直接把人体炸飞的也拍出来了，平河死的时候哭死了，余从戎死的时候又哭死了，千里死的时候虽然没有哭的很厉害，因为我以为他至少留了个全尸，结果……战争真的太惨烈了，珍惜和平的年代吧。如果再少一点紧张时刻对视，少一点点煽情不是不允许啊，是再少一点，少一丢丢慢镜头，以及最后千里在桥上那一块能够改的稍微再真实一点，我会给5颗星，不管别人评价如何。这部比上一部战争的镜头更多，对我来说我是更喜欢的，但我仅限于看战争片，不喜欢战争。,02-02,4.999999999646996,0.9999999996469962
光影一路同行,4.0,比上部好看许多。总算称得上一部完整的电影。比起战争史诗，影片更靠近个体与一场战斗故事。七连众人都迎来结局。其中算出彩一点的数韩东君的平河。比其他几位老油子总多点纯粹味道。最喜欢最后万里倚在哥哥的遗体旁也冻成冰塑，兄弟俩在喷火器烤炙下随融水漂走，千里燃烬，万里苏醒的设计。,02-09,4.999999999956659,0.9999999999566587
赵哈哈,4.0,在我心里，没有一部电影可以拍好朝鲜战争。电影一方面太浓墨重彩，一方面又太过苍白，不论如何都很难重现70年前那些轻描淡写又重如泰山的牺牲。看到某些场面可能想说太夸张啦！但曾经有比这更夸张的；有些场面想说太单调了，但现实比这些还要苍白。但不管怎么说，都还是庆幸有这些描写朝鲜战争的片子，至少他们可以提醒一代又一代的中华儿女铭记这段艰难的时光。,03-03,4.999999999975145,0.9999999999751452
居无间,4.0,徐克上手，战争戏拍得比上一部要细致，包括战略部署，与步步攻坚的过程。伍千里的两次动作戏，连续的飞身跳跃、挎着钢板下滑，最能体现导演的武侠风格。徐克也是技术控，雪与火的特效都有升级，印象最深的是，他详细展示了战士们形消骨灭的过程，最大程度渲染出了战士牺牲的悲壮与战争的残酷。,02-02,4.999999999999811,0.9999999999998108
